episode,step,position_x,position_y,mineral_type,concentration,reward_earned,timestamp
28,379,16,32,-1,0.5027487749648094,50.27487749648094,2026-02-06T00:25:40.319315
28,380,15,33,-1,0.5307129381978511,53.07129381978512,2026-02-06T00:25:53.012918
28,384,11,30,-1,2.4842654545454543,248.42654545454542,2026-02-06T00:26:41.324313
28,385,12,29,-1,2.30474,230.474,2026-02-06T00:26:57.701331
28,385,13,28,-1,2.152836923076923,215.2836923076923,2026-02-06T00:26:58.327158
28,386,14,29,-1,2.0226371428571426,202.26371428571426,2026-02-06T00:27:12.707617
28,386,15,28,-1,1.8897560586868787,188.97560586868786,2026-02-06T00:27:13.344110
28,387,14,27,-1,1.7907618116923143,179.07618116923143,2026-02-06T00:27:23.555233
28,387,14,26,-1,1.721312568870606,172.1312568870606,2026-02-06T00:27:24.865148
28,388,15,26,-1,1.6460350249300342,164.60350249300342,2026-02-06T00:27:37.873737
28,388,14,25,-1,1.5772484210526314,157.72484210526315,2026-02-06T00:27:38.354237
28,389,13,26,-1,1.5101872661266396,151.01872661266395,2026-02-06T00:27:52.726813
28,389,13,25,-1,1.4582833953605046,145.82833953605046,2026-02-06T00:27:53.299649
28,390,13,24,-1,1.4072100022469427,140.72100022469428,2026-02-06T00:28:05.943640
28,390,14,24,-1,1.3603933127093302,136.03933127093302,2026-02-06T00:28:06.314852
28,391,14,25,-1,0.98598,98.598,2026-02-06T00:28:19.263376
28,391,13,25,-1,0.94648,94.648,2026-02-06T00:28:19.419586
28,392,14,24,-1,0.9100184615384614,91.00184615384615,2026-02-06T00:28:36.415815
28,392,14,23,-1,1.2077577777777777,120.77577777777778,2026-02-06T00:28:37.570724
28,393,15,22,-1,1.1764285714285714,117.64285714285714,2026-02-06T00:28:52.967136
28,393,16,21,-1,1.2933095746364678,129.33095746364677,2026-02-06T00:28:53.436816
28,394,16,21,-1,0.7824309677419353,78.24309677419353,2026-02-06T00:28:58.332893
28,395,15,20,-1,1.2357042489159418,123.57042489159417,2026-02-06T00:29:03.581237
28,395,16,19,-1,1.070932440507407,107.09324405074071,2026-02-06T00:29:05.402969
28,396,17,18,-1,1.327621319481053,132.76213194810532,2026-02-06T00:29:17.377304
28,396,16,19,-1,0.7100485714285714,71.00485714285713,2026-02-06T00:29:18.311686
